Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),c (CokeFine),s (CokeFine),s05 (CokeFine),cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),cao (Lime),mgo (Lime),s0_95 (Lime),cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Power On (EAF),Power Off (EAF),Ele [MW] (EAF),Tapped [t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Total_labels,Slag_labels
4032563.0,80.3,1.0,2.0,80.3,1.0,2.0,55.3,33.67,2.33,79.47,85.67,92.77,1.83,10.72,7.98,91.4,1.2,3.17,30.0,29.9,20.4,9.9,4.0,0.621,0.217,1.47,1.23,1.64,59.0,8.0,97.50489807,173.5626068,6356.816895,675.8010254,2260.0,1001.200195,9291.388672,8074.119141,1,1
4032564.0,80.3,1.0,2.0,80.3,1.0,2.0,55.3,33.67,2.33,79.47,85.67,92.77,1.83,10.72,7.98,91.4,1.2,3.17,30.0,29.9,20.4,9.9,4.0,0.621,0.217,1.47,1.23,1.64,55.0,7.0,103.6998672,175.6724701,5719.461914,615.5690308,2261.0,1002.300049,9864.099609,8159.21582,1,1
4032567.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,30.0,29.9,20.4,9.9,4.0,0.621,0.217,1.47,1.23,1.64,50.0,9.0,112.3541183,178.6000519,5530.269531,556.9515991,1753.0,502.199707,9405.310547,7914.811035,1,1
4032568.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,28.6,25.5,24.6,11.2,4.4,0.561,0.259,1.16,0.99,1.37,52.0,7.0,114.0151138,175.6715698,5267.096191,537.8077393,2178.851807,1003.700073,7860.603516,6044.187988,4,1
4032571.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,28.6,25.5,24.6,11.2,4.4,0.561,0.259,1.16,0.99,1.37,49.0,7.0,113.6734467,183.7732086,4896.447266,470.4841919,2310.999023,1002.599976,7769.89502,5832.508301,4,1
4032573.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,28.6,25.5,24.6,11.2,4.4,0.561,0.259,1.16,0.99,1.37,52.0,7.0,112.6923599,171.5326385,5229.002441,502.8091736,1942.995483,1000.199951,8010.998047,6040.206543,4,1
4032577.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,28.6,25.5,24.6,11.2,4.4,0.561,0.259,1.16,0.99,1.37,59.0,7.0,92.80012512,173.3418121,5756.772949,554.984314,2318.0,1000.799805,8177.800293,6002.400879,4,1
4032578.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,24.5,33.5,20.4,12.8,3.7,0.378,0.22,1.2,1.02,1.55,60.0,10.0,98.33541107,172.8381805,5460.605957,525.0394287,2245.0,1004.199829,8089.900879,6000.013672,4,1
4032579.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,24.5,33.5,20.4,12.8,3.7,0.378,0.22,1.2,1.02,1.55,55.0,9.0,94.31995392,173.5001068,5083.841309,489.5126038,2039.999756,1500.400024,9141.492188,6200.106445,4,1
4032582.0,82.99,1.03,1.86,82.99,1.03,2.0,55.75,33.45,2.5,80.8,86.5,93.4,2.0,9.87,7.33,91.22,1.2,3.8,26.2,32.3,21.4,10.7,4.1,0.762,0.178,1.22,1.03,1.45,52.0,17.0,97.26623535,174.9934998,5119.434082,516.4943237,1251.999878,1500.599976,8793.269531,6857.101563,4,1
4032588.0,83.89,0.98,1.8,83.89,0.98,2.0,55.37,33.43,2.33,78.95,86.1,91.7,2.0,9.85,9.2,91.16,1.2,4.0,26.2,32.3,21.4,10.7,4.1,0.762,0.178,1.22,1.03,1.45,51.0,7.0,113.551178,175.1887054,5166.21582,496.6113281,1947.986328,503.7998047,7551.5,6026.300781,4,1
4032589.0,83.89,0.98,1.8,83.89,0.98,2.0,55.37,33.43,2.33,78.95,86.1,91.7,2.0,9.85,9.2,91.16,1.2,4.0,26.2,32.3,21.4,10.7,4.1,0.762,0.178,1.22,1.03,1.45,47.0,8.0,112.9891739,177.0090942,4641.203613,446.2868652,2123.0,501.5998535,7558.09668,5904.092773,4,1
4032590.0,83.89,0.98,1.8,83.89,0.98,2.0,55.37,33.43,2.33,78.95,86.1,91.7,2.0,9.85,9.2,91.16,1.2,4.0,26.1,28.5,22.3,13.7,4.2,0.471,0.245,1.17,0.98,1.5,50.0,8.0,114.5789566,178.2639313,5023.339844,483.1651306,2118.99585,502.5,7762.998047,5876.40332,4,1
4032591.0,83.89,0.98,1.8,83.89,0.98,2.0,55.37,33.43,2.33,78.95,86.1,91.7,2.0,9.85,9.2,91.16,1.2,4.0,26.1,28.5,22.3,13.7,4.2,0.471,0.245,1.17,0.98,1.5,48.0,11.0,114.4663315,172.9564819,4764.191406,458.5942078,2310.652832,501.6000977,7923.01123,5757.495117,4,1
4032601.0,83.89,0.98,1.8,83.89,0.98,2.0,55.37,33.43,2.33,78.95,86.1,91.7,2.0,9.85,9.2,91.16,1.2,4.0,26.1,28.5,22.3,13.7,4.2,0.471,0.245,1.17,0.98,1.5,57.0,9.0,112.9264755,172.4976349,5843.67334,597.5040283,1406.99585,501.0,8059.790039,7622.880859,4,1
4032603.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,20.8,37.1,19.1,13.6,4.2,0.401,0.227,1.09,0.89,1.48,59.0,9.0,112.6109467,170.2996063,6215.073242,649.0385132,1549.443115,1500.199951,7983.007813,7720.089355,4,1
4032605.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,22.8,34.1,19.9,13.9,4.1,0.422,0.232,1.15,0.95,1.53,52.0,16.0,115.4319229,174.6048126,5771.722656,557.3743286,2073.0,1502.400146,7001.106934,6961.603027,4,1
4032606.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,22.8,34.1,19.9,13.9,4.1,0.422,0.232,1.15,0.95,1.53,56.0,9.0,115.8068237,171.5935211,4925.53125,476.2151184,2045.999512,1503.800049,7000.994629,6893.608398,4,1
4032607.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,57.0,10.0,114.7672119,173.3895721,5661.923828,544.6940308,2126.999512,1500.300049,7001.397949,6977.805664,4,1
4032608.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,54.0,9.0,114.9862823,172.7886505,5508.564941,530.098877,2101.111084,1502.200073,6809.092285,6755.296875,4,1
4032610.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,54.0,8.0,107.2411728,178.7012482,5604.947754,548.4616699,2126.887451,1504.700073,6583.493164,6826.568359,4,1
4032612.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,44.0,11.0,97.2145462,173.7405243,4381.59082,437.8554688,1682.012207,1503.5,5429.504395,3126.702881,4,1
4032619.0,83.65,0.87,1.83,83.65,0.87,2.0,55.47,33.5,2.0,79.8,86.3,92.5,1.9,9.94,8.36,91.2,1.2,4.25,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,56.0,6.0,103.1539688,173.5534973,4771.462891,458.7123718,1993.887573,0.0,5990.10498,2000.299927,4,1
4032623.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,51.0,8.0,115.4950409,172.9437103,5349.875488,541.6763916,2127.665283,1500.400024,6091.29834,2000.099731,4,1
4032624.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,52.0,14.0,113.8679581,176.2871399,4773.299805,459.4933472,2175.987793,1501.000122,6086.296387,1981.599609,4,1
4032625.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,55.0,10.0,112.8606796,173.1471558,5963.287598,576.3048706,1908.987671,1505.599976,8975.605469,2002.199951,4,1
4032626.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,23.6,31.7,19.8,15.3,4.5,0.36,0.214,1.19,0.97,1.6,51.0,12.0,110.8156433,175.7808685,5519.487305,555.3616333,1607.0,1502.599976,8272.205078,2500.598633,4,1
4032627.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,25.9,29.0,21.7,13.2,4.6,0.583,0.279,1.19,0.98,1.49,50.0,9.0,115.4413071,173.7391205,5541.356934,551.8606567,1691.997314,1003.299927,9903.905273,6676.601563,4,1
4032629.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,25.9,29.0,21.7,13.2,4.6,0.583,0.279,1.19,0.98,1.49,46.0,8.0,109.0510178,175.1871796,5001.172363,510.3050232,1149.975342,1003.400024,5361.198242,1820.300293,4,1
4032631.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,25.9,29.0,21.7,13.2,4.6,0.583,0.279,1.19,0.98,1.49,50.0,15.0,108.9818344,174.4376221,5348.317871,516.8292847,1527.99585,1003.399902,5727.189453,2295.19873,4,1
4032632.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,22.9,26.4,24.4,15.7,5.5,0.415,0.269,0.94,0.77,1.29,50.0,12.0,102.2137833,172.1201324,5597.587402,541.1613159,2069.0,1001.700073,6323.694824,2336.098389,4,1
4032633.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,22.9,26.4,24.4,15.7,5.5,0.415,0.269,0.94,0.77,1.29,52.0,11.0,102.9133148,172.0259705,5692.571777,573.8889771,1875.0,1003.600098,5728.101563,2327.500244,4,1
4032634.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,22.9,26.4,24.4,15.7,5.5,0.415,0.269,0.94,0.77,1.29,53.0,8.0,101.595993,174.5950317,5250.036133,533.0143433,1628.0,1001.599854,8513.011719,3601.297607,4,1
4032635.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,30.6,20.1,25.1,13.4,5.5,0.481,0.316,1.22,1.0,1.44,48.0,10.0,100.7485123,173.9432526,5574.497559,577.6130981,1556.999634,1002.0,5385.291504,2067.400146,4,0
4032637.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,30.6,20.1,25.1,13.4,5.5,0.481,0.316,1.22,1.0,1.44,50.0,18.0,111.530014,176.3912201,6200.004883,629.4498901,1764.888916,500.5,8114.092773,4805.198242,4,0
4032638.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,30.6,20.1,25.1,13.4,5.5,0.481,0.316,1.22,1.0,1.44,41.0,9.0,112.4585419,175.0999908,4924.855469,510.3802795,950.0,766.5998535,6307.692871,364.3000488,4,0
4032641.0,83.59,0.97,2.0,83.59,0.97,2.0,55.25,33.45,2.5,80.9,86.6,93.4,1.75,10.02,7.33,91.15,1.2,4.0,30.6,20.1,25.1,13.4,5.5,0.481,0.316,1.22,1.0,1.44,51.0,8.0,115.120903,177.1313019,5536.436035,541.8511963,1643.320557,1001.800049,7028.402344,2106.500977,4,0
4032644.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,30.6,20.1,25.1,13.4,5.5,0.481,0.316,1.22,1.0,1.44,47.0,12.0,114.733139,176.9346313,5246.967285,506.0422058,1397.0,1003.900024,5850.393066,1953.39978,4,0
4032645.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,25.1,26.1,22.0,16.3,5.4,0.398,0.23,1.14,0.92,1.51,47.0,13.0,114.8390121,176.8327026,5405.734375,519.9744873,1827.0,1001.499878,5851.190918,1952.099976,4,1
4032647.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,25.1,26.1,22.0,16.3,5.4,0.398,0.23,1.14,0.92,1.51,46.0,9.0,112.9138184,176.2214508,5064.60791,494.7192383,1785.998657,1003.099854,5751.996094,1950.300293,4,1
4032649.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,25.1,26.1,22.0,16.3,5.4,0.398,0.23,1.14,0.92,1.51,46.0,8.0,112.9547958,179.5173492,5378.70459,516.9438477,1456.0,1000.5,6228.802246,1928.900146,4,1
4032650.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,23.4,29.4,22.6,13.6,5.4,0.495,0.268,1.04,0.84,1.32,44.0,11.0,113.8658752,174.6205292,4704.227051,454.715271,1499.958862,1000.099854,5925.197266,2000.899902,4,1
4032654.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,20.2,41.7,17.7,10.9,4.0,0.352,0.286,1.14,0.93,1.43,47.0,9.0,106.8093033,176.4230347,5410.382324,546.1243896,1170.987671,0.0,9078.890625,0.0,4,0
4032655.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,25.8,31.7,20.5,12.1,4.4,0.378,0.244,1.26,1.04,1.52,49.0,7.0,109.0351257,177.4170227,5348.695313,563.3188477,1407.628296,0.0,8948.585938,0.0,4,0
4032657.0,83.78,0.82,2.0,83.78,0.82,2.0,54.4,33.65,3.0,76.95,85.3,90.2,1.8,10.51,10.74,91.15,1.2,4.0,26.2,28.3,21.2,13.7,5.1,0.384,0.239,1.24,1.0,1.52,51.0,17.0,107.0605927,175.6344299,5980.396973,574.7661133,2121.0,501.1000977,10003.50293,0.0,4,1
