,x,y,label
132455,45.12,11.66,0
132456,45.12,11.61,0
132457,45.12,11.55,0
132458,45.12,11.5,0
132459,45.12,11.44,0
132460,45.12,11.38,0
132461,45.12,11.33,0
132462,45.12,11.27,0
132463,45.12,11.21,0
132464,45.12,11.16,0
132465,45.12,11.1,0
132466,45.12,11.05,0
132467,45.12,10.99,0
132468,45.12,10.93,0
132469,45.12,10.88,0
132470,45.12,10.82,0
132471,45.12,10.77,0
132472,45.12,10.71,0
132473,45.12,10.65,0
132474,45.12,10.6,0
132475,45.12,10.54,0
132476,45.12,10.49,1
132477,45.12,10.43,1
132478,45.12,10.37,1
132479,45.12,10.32,1
132480,45.12,10.26,1
132481,45.12,10.21,1
132482,45.12,10.15,1
132483,45.12,10.09,1
132484,45.12,10.04,1
132485,45.12,9.98,1
132486,45.12,9.93,1
132487,45.12,9.87,1
132488,45.12,9.81,1
132489,45.12,9.76,1
132490,45.12,9.7,1
132491,45.12,9.64,1
132492,45.12,9.59,1
132493,45.12,9.53,1
132494,45.12,9.48,1
132495,45.12,9.42,1
132496,45.12,9.36,1
132497,45.12,9.31,1
132498,45.12,9.25,1
132499,45.12,9.2,1
132500,45.12,9.14,1
132501,45.12,9.08,1
132502,45.12,9.03,1
132503,45.12,8.97,1
132504,45.12,8.92,1
132505,45.12,8.86,1
132506,45.12,8.8,1
132507,45.12,8.75,1
132508,45.12,8.69,1
132509,45.12,8.64,1
132510,45.12,8.58,1
132511,45.12,8.52,1
132512,45.12,8.47,1
132513,45.12,8.41,1
132514,45.12,8.36,1
132515,45.12,8.3,1
132516,45.12,8.24,1
132517,45.12,8.19,1
132518,45.12,8.13,1
132519,45.12,8.07,1
132520,45.12,8.02,1
132521,45.12,7.96,1
132522,45.12,7.91,1
132523,45.12,7.85,1
132524,45.12,7.79,1
132525,45.12,7.74,1
132526,45.12,7.68,1
132527,45.12,7.63,1
132528,45.12,7.57,1
132529,45.12,7.51,1
132530,45.12,7.46,1
132531,45.12,7.4,1
132532,45.12,7.35,1
132533,45.12,7.29,1
132534,45.12,7.23,1
132535,45.12,7.18,1
132536,45.12,7.12,1
132537,45.12,7.07,1
132538,45.12,7.01,1
132539,45.12,6.95,1
132540,45.12,6.9,1
132541,45.12,6.84,1
132542,45.12,6.79,1
132543,45.12,6.73,1
132544,45.12,6.67,1
132545,45.12,6.62,1
132546,45.12,6.56,1
132547,45.12,6.5,1
132548,45.12,6.45,1
132549,45.12,6.39,1
132550,45.12,6.34,1
132551,45.12,6.28,1
132552,45.12,6.22,1
132553,45.12,6.17,1
132554,45.12,6.11,1
132555,45.12,6.06,1
132556,45.12,6.0,1
132557,45.12,5.94,1
132558,45.12,5.89,1
132559,45.12,5.83,1
132560,45.12,5.78,1
132561,45.12,5.72,1
132562,45.12,5.66,1
132563,45.12,5.61,1
132564,45.12,5.55,1
132565,45.12,5.5,1
132566,45.12,5.44,1
132567,45.12,5.38,1
132568,45.12,5.33,1
132569,45.12,5.27,1
132570,45.12,5.21,1
132571,45.12,5.16,1
132572,45.12,5.1,1
132573,45.12,5.05,1
132574,45.12,4.99,1
132575,45.12,4.93,1
132576,45.12,4.88,1
132577,45.12,4.82,1
132578,45.12,4.77,1
132579,45.12,4.71,1
132580,45.12,4.65,1
132581,45.12,4.6,1
132582,45.12,4.54,1
132583,45.12,4.49,1
132584,45.12,4.43,1
132585,45.12,4.37,1
132586,45.12,4.32,1
132587,45.12,4.26,1
132588,45.12,4.21,1
132589,45.12,4.15,1
132590,45.12,4.09,1
132591,45.12,4.04,1
132592,45.12,3.98,1
132593,45.12,3.93,1
132594,45.12,3.87,1
132595,45.12,3.81,1
132596,45.12,3.76,1
132597,45.12,3.7,1
132598,45.12,3.64,1
132599,45.12,3.59,1
132600,45.12,3.53,1
132601,45.12,3.48,1
132602,45.12,3.42,1
132603,45.12,3.36,1
132604,45.12,3.31,1
132605,45.12,3.25,1
132606,45.12,3.2,1
132607,45.12,3.14,1
132608,45.12,3.08,1
132609,45.12,3.03,1
132610,45.12,2.97,1
132611,45.12,2.92,1
132612,45.12,2.86,1
132613,45.12,2.8,1
132614,45.12,2.75,1
132615,45.12,2.69,1
132616,45.12,2.64,1
132617,45.12,2.58,1
132618,45.12,2.52,1
132619,45.12,2.47,1
132620,45.12,2.41,1
132621,45.12,2.36,1
132622,45.12,2.3,1
132623,45.12,2.24,1
132624,45.12,2.19,1
132625,45.12,2.13,1
132626,45.12,2.07,1
132627,45.12,2.02,1
132628,45.12,1.96,1
132629,45.12,1.91,1
132630,45.12,1.85,1
132631,45.12,1.79,1
132632,45.12,1.74,1
132633,45.12,1.68,1
132634,45.12,1.63,1
132635,45.12,1.57,1
132636,45.12,1.51,1
132637,45.12,1.46,1
132638,45.12,1.4,1
132639,45.12,1.35,1
132640,45.12,1.29,1
132641,45.12,1.23,1
132642,45.12,1.18,1
132643,45.12,1.12,1
132644,45.12,1.07,1
132645,45.12,1.01,1
132646,45.12,0.95,1
132647,45.12,0.9,1
132648,45.12,0.84,1
132649,45.12,0.79,1
132650,45.12,0.73,1
132651,45.12,0.67,1
132652,45.12,0.62,1
132653,45.12,0.56,1
132654,45.12,0.5,1
132655,45.12,0.45,1
132656,45.12,0.39,1
132657,45.12,0.34,1
132658,45.12,0.28,1
132659,45.12,0.22,1
132660,45.12,0.17,1
132661,45.12,0.11,1
132662,45.12,0.06,1
132663,45.12,0.0,1
132664,45.23,18.0,1
132665,45.23,17.94,1
132666,45.23,17.89,1
132667,45.23,17.83,1
132668,45.23,17.78,1
132669,45.23,17.72,1
132670,45.23,17.66,1
132671,45.23,17.61,1
132672,45.23,17.55,1
132673,45.23,17.5,1
132674,45.23,17.44,1
132675,45.23,17.38,1
132676,45.23,17.33,1
132677,45.23,17.27,1
132678,45.23,17.21,1
132679,45.23,17.16,1
132680,45.23,17.1,1
132681,45.23,17.05,1
132682,45.23,16.99,1
132683,45.23,16.93,1
132684,45.23,16.88,1
132685,45.23,16.82,1
132686,45.23,16.77,1
132687,45.23,16.71,1
132688,45.23,16.65,1
132689,45.23,16.6,1
132690,45.23,16.54,1
132691,45.23,16.49,1
132692,45.23,16.43,1
132693,45.23,16.37,1
132694,45.23,16.32,1
132695,45.23,16.26,1
132696,45.23,16.21,1
132697,45.23,16.15,1
132698,45.23,16.09,1
132699,45.23,16.04,1
132700,45.23,15.98,1
132701,45.23,15.93,1
132702,45.23,15.87,1
132703,45.23,15.81,1
132704,45.23,15.76,1
132705,45.23,15.7,1
132706,45.23,15.64,1
132707,45.23,15.59,1
132708,45.23,15.53,1
132709,45.23,15.48,1
132710,45.23,15.42,1
132711,45.23,15.36,1
132712,45.23,15.31,1
132713,45.23,15.25,1
132714,45.23,15.2,1
132715,45.23,15.14,1
132716,45.23,15.08,1
132717,45.23,15.03,1
132718,45.23,14.97,1
132719,45.23,14.92,1
132720,45.23,14.86,1
132721,45.23,14.8,1
132722,45.23,14.75,1
132723,45.23,14.69,1
132724,45.23,14.64,1
132725,45.23,14.58,1
132726,45.23,14.52,1
132727,45.23,14.47,1
132728,45.23,14.41,1
132729,45.23,14.36,1
132730,45.23,14.3,1
132731,45.23,14.24,1
132732,45.23,14.19,1
132733,45.23,14.13,1
132734,45.23,14.07,1
132735,45.23,14.02,1
132736,45.23,13.96,1
132737,45.23,13.91,1
132738,45.23,13.85,1
132739,45.23,13.79,1
132740,45.23,13.74,1
132741,45.23,13.68,1
132742,45.23,13.63,1
132743,45.23,13.57,1
132744,45.23,13.51,1
132745,45.23,13.46,1
132746,45.23,13.4,1
132747,45.23,13.35,1
132748,45.23,13.29,1
132749,45.23,13.23,1
132750,45.23,13.18,1
132751,45.23,13.12,1
132752,45.23,13.07,1
132753,45.23,13.01,1
132754,45.23,12.95,1
132755,45.23,12.9,1
132756,45.23,12.84,1
132757,45.23,12.79,1
132758,45.23,12.73,1
132759,45.23,12.67,1
132760,45.23,12.62,1
132761,45.23,12.56,1
132762,45.23,12.5,1
132763,45.23,12.45,1
132764,45.23,12.39,1
132765,45.23,12.34,1
132766,45.23,12.28,1
132767,45.23,12.22,1
132768,45.23,12.17,1
132769,45.23,12.11,1
132770,45.23,12.06,1
132771,45.23,12.0,1
132772,45.23,11.94,1
132773,45.23,11.89,0
132774,45.23,11.83,0
132775,45.23,11.78,0
132776,45.23,11.72,0
132777,45.23,11.66,0
132778,45.23,11.61,0
132779,45.23,11.55,0
132780,45.23,11.5,0
132781,45.23,11.44,0
132782,45.23,11.38,0
132783,45.23,11.33,0
132784,45.23,11.27,0
132785,45.23,11.21,0
132786,45.23,11.16,0
132787,45.23,11.1,0
132788,45.23,11.05,0
132789,45.23,10.99,0
132790,45.23,10.93,0
132791,45.23,10.88,0
132792,45.23,10.82,0
132793,45.23,10.77,0
132794,45.23,10.71,0
132795,45.23,10.65,0
132796,45.23,10.6,0
132797,45.23,10.54,0
132798,45.23,10.49,1
132799,45.23,10.43,1
132800,45.23,10.37,1
132801,45.23,10.32,1
132802,45.23,10.26,1
132803,45.23,10.21,1
132804,45.23,10.15,1
132805,45.23,10.09,1
132806,45.23,10.04,1
132807,45.23,9.98,1
132808,45.23,9.93,1
132809,45.23,9.87,1
132810,45.23,9.81,1
132811,45.23,9.76,1
132812,45.23,9.7,1
132813,45.23,9.64,1
132814,45.23,9.59,1
132815,45.23,9.53,1
132816,45.23,9.48,1
132817,45.23,9.42,1
132818,45.23,9.36,1
132819,45.23,9.31,1
132820,45.23,9.25,1
132821,45.23,9.2,1
132822,45.23,9.14,1
132823,45.23,9.08,1
132824,45.23,9.03,1
132825,45.23,8.97,1
132826,45.23,8.92,1
132827,45.23,8.86,1
132828,45.23,8.8,1
132829,45.23,8.75,1
132830,45.23,8.69,1
132831,45.23,8.64,1
132832,45.23,8.58,1
132833,45.23,8.52,1
132834,45.23,8.47,1
132835,45.23,8.41,1
132836,45.23,8.36,1
132837,45.23,8.3,1
132838,45.23,8.24,1
132839,45.23,8.19,1
132840,45.23,8.13,1
132841,45.23,8.07,1
132842,45.23,8.02,1
132843,45.23,7.96,1
132844,45.23,7.91,1
132845,45.23,7.85,1
132846,45.23,7.79,1
132847,45.23,7.74,1
132848,45.23,7.68,1
132849,45.23,7.63,1
132850,45.23,7.57,1
132851,45.23,7.51,1
132852,45.23,7.46,1
132853,45.23,7.4,1
132854,45.23,7.35,1
132855,45.23,7.29,1
132856,45.23,7.23,1
132857,45.23,7.18,1
132858,45.23,7.12,1
132859,45.23,7.07,1
132860,45.23,7.01,1
132861,45.23,6.95,1
132862,45.23,6.9,1
132863,45.23,6.84,1
132864,45.23,6.79,1
132865,45.23,6.73,1
132866,45.23,6.67,1
132867,45.23,6.62,1
132868,45.23,6.56,1
132869,45.23,6.5,1
132870,45.23,6.45,1
132871,45.23,6.39,1
132872,45.23,6.34,1
132873,45.23,6.28,1
132874,45.23,6.22,1
132875,45.23,6.17,1
132876,45.23,6.11,1
132877,45.23,6.06,1
132878,45.23,6.0,1
132879,45.23,5.94,1
132880,45.23,5.89,1
132881,45.23,5.83,1
132882,45.23,5.78,1
132883,45.23,5.72,1
132884,45.23,5.66,1
132885,45.23,5.61,1
132886,45.23,5.55,1
132887,45.23,5.5,1
132888,45.23,5.44,1
132889,45.23,5.38,1
132890,45.23,5.33,1
132891,45.23,5.27,1
132892,45.23,5.21,1
132893,45.23,5.16,1
132894,45.23,5.1,1
132895,45.23,5.05,1
132896,45.23,4.99,1
132897,45.23,4.93,1
132898,45.23,4.88,1
132899,45.23,4.82,1
132900,45.23,4.77,1
132901,45.23,4.71,1
132902,45.23,4.65,1
132903,45.23,4.6,1
132904,45.23,4.54,1
132905,45.23,4.49,1
132906,45.23,4.43,1
132907,45.23,4.37,1
132908,45.23,4.32,1
132909,45.23,4.26,1
132910,45.23,4.21,1
132911,45.23,4.15,1
132912,45.23,4.09,1
132913,45.23,4.04,1
132914,45.23,3.98,1
132915,45.23,3.93,1
132916,45.23,3.87,1
132917,45.23,3.81,1
132918,45.23,3.76,1
132919,45.23,3.7,1
132920,45.23,3.64,1
132921,45.23,3.59,1
132922,45.23,3.53,1
132923,45.23,3.48,1
132924,45.23,3.42,1
132925,45.23,3.36,1
132926,45.23,3.31,1
132927,45.23,3.25,1
132928,45.23,3.2,1
132929,45.23,3.14,1
132930,45.23,3.08,1
132931,45.23,3.03,1
132932,45.23,2.97,1
132933,45.23,2.92,1
132934,45.23,2.86,1
132935,45.23,2.8,1
132936,45.23,2.75,1
132937,45.23,2.69,1
132938,45.23,2.64,1
132939,45.23,2.58,1
132940,45.23,2.52,1
132941,45.23,2.47,1
132942,45.23,2.41,1
132943,45.23,2.36,1
132944,45.23,2.3,1
132945,45.23,2.24,1
132946,45.23,2.19,1
132947,45.23,2.13,1
132948,45.23,2.07,1
132949,45.23,2.02,1
132950,45.23,1.96,1
132951,45.23,1.91,1
132952,45.23,1.85,1
132953,45.23,1.79,1
132954,45.23,1.74,1
132955,45.23,1.68,1
132956,45.23,1.63,1
132957,45.23,1.57,1
132958,45.23,1.51,1
132959,45.23,1.46,1
132960,45.23,1.4,1
132961,45.23,1.35,1
132962,45.23,1.29,1
132963,45.23,1.23,1
132964,45.23,1.18,1
132965,45.23,1.12,1
132966,45.23,1.07,1
132967,45.23,1.01,1
132968,45.23,0.95,1
132969,45.23,0.9,1
132970,45.23,0.84,1
132971,45.23,0.79,1
132972,45.23,0.73,1
132973,45.23,0.67,1
132974,45.23,0.62,1
132975,45.23,0.56,1
132976,45.23,0.5,1
132977,45.23,0.45,1
132978,45.23,0.39,1
132979,45.23,0.34,1
132980,45.23,0.28,1
132981,45.23,0.22,1
132982,45.23,0.17,1
132983,45.23,0.11,1
132984,45.23,0.06,1
132985,45.23,0.0,1
132986,45.34,18.0,1
132987,45.34,17.94,1
132988,45.34,17.89,1
132989,45.34,17.83,1
132990,45.34,17.78,1
132991,45.34,17.72,1
132992,45.34,17.66,1
132993,45.34,17.61,1
132994,45.34,17.55,1
132995,45.34,17.5,1
132996,45.34,17.44,1
132997,45.34,17.38,1
132998,45.34,17.33,1
132999,45.34,17.27,1
133000,45.34,17.21,1
133001,45.34,17.16,1
133002,45.34,17.1,1
133003,45.34,17.05,1
133004,45.34,16.99,1
133005,45.34,16.93,1
133006,45.34,16.88,1
133007,45.34,16.82,1
133008,45.34,16.77,1
133009,45.34,16.71,1
133010,45.34,16.65,1
133011,45.34,16.6,1
133012,45.34,16.54,1
133013,45.34,16.49,1
133014,45.34,16.43,1
133015,45.34,16.37,1
133016,45.34,16.32,1
133017,45.34,16.26,1
133018,45.34,16.21,1
133019,45.34,16.15,1
133020,45.34,16.09,1
133021,45.34,16.04,1
133022,45.34,15.98,1
133023,45.34,15.93,1
133024,45.34,15.87,1
133025,45.34,15.81,1
133026,45.34,15.76,1
133027,45.34,15.7,1
133028,45.34,15.64,1
133029,45.34,15.59,1
133030,45.34,15.53,1
133031,45.34,15.48,1
133032,45.34,15.42,1
133033,45.34,15.36,1
133034,45.34,15.31,1
133035,45.34,15.25,1
133036,45.34,15.2,1
133037,45.34,15.14,1
133038,45.34,15.08,1
133039,45.34,15.03,1
133040,45.34,14.97,1
133041,45.34,14.92,1
133042,45.34,14.86,1
133043,45.34,14.8,1
133044,45.34,14.75,1
133045,45.34,14.69,1
133046,45.34,14.64,1
133047,45.34,14.58,1
133048,45.34,14.52,1
133049,45.34,14.47,1
133050,45.34,14.41,1
133051,45.34,14.36,1
133052,45.34,14.3,1
133053,45.34,14.24,1
133054,45.34,14.19,1
133055,45.34,14.13,1
133056,45.34,14.07,1
133057,45.34,14.02,1
133058,45.34,13.96,1
133059,45.34,13.91,1
133060,45.34,13.85,1
133061,45.34,13.79,1
133062,45.34,13.74,1
133063,45.34,13.68,1
133064,45.34,13.63,1
133065,45.34,13.57,1
133066,45.34,13.51,1
133067,45.34,13.46,1
133068,45.34,13.4,1
133069,45.34,13.35,1
133070,45.34,13.29,1
133071,45.34,13.23,1
133072,45.34,13.18,1
133073,45.34,13.12,1
133074,45.34,13.07,1
133075,45.34,13.01,1
133076,45.34,12.95,1
133077,45.34,12.9,1
133078,45.34,12.84,1
133079,45.34,12.79,1
133080,45.34,12.73,1
133081,45.34,12.67,1
133082,45.34,12.62,1
133083,45.34,12.56,1
133084,45.34,12.5,1
133085,45.34,12.45,1
133086,45.34,12.39,1
133087,45.34,12.34,1
133088,45.34,12.28,1
133089,45.34,12.22,1
133090,45.34,12.17,1
133091,45.34,12.11,1
133092,45.34,12.06,1
133093,45.34,12.0,1
133094,45.34,11.94,1
133095,45.34,11.89,0
133096,45.34,11.83,0
133097,45.34,11.78,0
133098,45.34,11.72,0
133099,45.34,11.66,0
133100,45.34,11.61,0
133101,45.34,11.55,0
133102,45.34,11.5,0
133103,45.34,11.44,0
133104,45.34,11.38,0
133105,45.34,11.33,0
133106,45.34,11.27,0
133107,45.34,11.21,0
133108,45.34,11.16,0
133109,45.34,11.1,0
133110,45.34,11.05,0
133111,45.34,10.99,0
133112,45.34,10.93,0
133113,45.34,10.88,0
133114,45.34,10.82,0
133115,45.34,10.77,0
133116,45.34,10.71,0
133117,45.34,10.65,0
133118,45.34,10.6,0
133119,45.34,10.54,0
133120,45.34,10.49,1
133121,45.34,10.43,1
133122,45.34,10.37,1
133123,45.34,10.32,1
133124,45.34,10.26,1
133125,45.34,10.21,1
133126,45.34,10.15,1
133127,45.34,10.09,1
133128,45.34,10.04,1
133129,45.34,9.98,1
133130,45.34,9.93,1
133131,45.34,9.87,1
133132,45.34,9.81,1
133133,45.34,9.76,1
133134,45.34,9.7,1
133135,45.34,9.64,1
133136,45.34,9.59,1
133137,45.34,9.53,1
133138,45.34,9.48,1
133139,45.34,9.42,1
133140,45.34,9.36,1
133141,45.34,9.31,1
133142,45.34,9.25,1
133143,45.34,9.2,1
133144,45.34,9.14,1
133145,45.34,9.08,1
133146,45.34,9.03,1
133147,45.34,8.97,1
133148,45.34,8.92,1
133149,45.34,8.86,1
133150,45.34,8.8,1
133151,45.34,8.75,1
133152,45.34,8.69,1
133153,45.34,8.64,1
133154,45.34,8.58,1
133155,45.34,8.52,1
133156,45.34,8.47,1
133157,45.34,8.41,1
133158,45.34,8.36,1
133159,45.34,8.3,1
133160,45.34,8.24,1
133161,45.34,8.19,1
133162,45.34,8.13,1
133163,45.34,8.07,1
133164,45.34,8.02,1
133165,45.34,7.96,1
133166,45.34,7.91,1
133167,45.34,7.85,1
133168,45.34,7.79,1
133169,45.34,7.74,1
133170,45.34,7.68,1
133171,45.34,7.63,1
133172,45.34,7.57,1
133173,45.34,7.51,1
133174,45.34,7.46,1
133175,45.34,7.4,1
133176,45.34,7.35,1
133177,45.34,7.29,1
133178,45.34,7.23,1
133179,45.34,7.18,1
133180,45.34,7.12,1
133181,45.34,7.07,1
133182,45.34,7.01,1
133183,45.34,6.95,1
133184,45.34,6.9,1
133185,45.34,6.84,1
133186,45.34,6.79,1
133187,45.34,6.73,1
133188,45.34,6.67,1
133189,45.34,6.62,1
133190,45.34,6.56,1
133191,45.34,6.5,1
133192,45.34,6.45,1
133193,45.34,6.39,1
133194,45.34,6.34,1
133195,45.34,6.28,1
133196,45.34,6.22,1
133197,45.34,6.17,1
133198,45.34,6.11,1
133199,45.34,6.06,1
133200,45.34,6.0,1
133201,45.34,5.94,1
133202,45.34,5.89,1
133203,45.34,5.83,1
133204,45.34,5.78,1
133205,45.34,5.72,1
133206,45.34,5.66,1
133207,45.34,5.61,1
133208,45.34,5.55,1
133209,45.34,5.5,1
133210,45.34,5.44,1
133211,45.34,5.38,1
133212,45.34,5.33,1
133213,45.34,5.27,1
133214,45.34,5.21,1
133215,45.34,5.16,1
133216,45.34,5.1,1
133217,45.34,5.05,1
133218,45.34,4.99,1
133219,45.34,4.93,1
133220,45.34,4.88,1
133221,45.34,4.82,1
133222,45.34,4.77,1
133223,45.34,4.71,1
133224,45.34,4.65,1
133225,45.34,4.6,1
133226,45.34,4.54,1
133227,45.34,4.49,1
133228,45.34,4.43,1
133229,45.34,4.37,1
133230,45.34,4.32,1
133231,45.34,4.26,1
133232,45.34,4.21,1
133233,45.34,4.15,1
133234,45.34,4.09,1
133235,45.34,4.04,1
133236,45.34,3.98,1
133237,45.34,3.93,1
133238,45.34,3.87,1
133239,45.34,3.81,1
133240,45.34,3.76,1
133241,45.34,3.7,1
133242,45.34,3.64,1
133243,45.34,3.59,1
133244,45.34,3.53,1
133245,45.34,3.48,1
133246,45.34,3.42,1
133247,45.34,3.36,1
133248,45.34,3.31,1
133249,45.34,3.25,1
133250,45.34,3.2,1
133251,45.34,3.14,1
133252,45.34,3.08,1
133253,45.34,3.03,1
133254,45.34,2.97,1
133255,45.34,2.92,1
133256,45.34,2.86,1
133257,45.34,2.8,1
133258,45.34,2.75,1
133259,45.34,2.69,1
133260,45.34,2.64,1
133261,45.34,2.58,1
133262,45.34,2.52,1
133263,45.34,2.47,1
133264,45.34,2.41,1
133265,45.34,2.36,1
133266,45.34,2.3,1
133267,45.34,2.24,1
133268,45.34,2.19,1
133269,45.34,2.13,1
133270,45.34,2.07,1
133271,45.34,2.02,1
133272,45.34,1.96,1
133273,45.34,1.91,1
133274,45.34,1.85,1
133275,45.34,1.79,1
133276,45.34,1.74,1
133277,45.34,1.68,1
133278,45.34,1.63,1
133279,45.34,1.57,1
133280,45.34,1.51,1
133281,45.34,1.46,1
133282,45.34,1.4,1
133283,45.34,1.35,1
133284,45.34,1.29,1
133285,45.34,1.23,1
133286,45.34,1.18,1
133287,45.34,1.12,1
133288,45.34,1.07,1
133289,45.34,1.01,1
133290,45.34,0.95,1
133291,45.34,0.9,1
133292,45.34,0.84,1
133293,45.34,0.79,1
133294,45.34,0.73,1
133295,45.34,0.67,1
133296,45.34,0.62,1
133297,45.34,0.56,1
133298,45.34,0.5,1
133299,45.34,0.45,1
133300,45.34,0.39,1
133301,45.34,0.34,1
133302,45.34,0.28,1
133303,45.34,0.22,1
133304,45.34,0.17,1
133305,45.34,0.11,1
133306,45.34,0.06,1
133307,45.34,0.0,1
133308,45.45,18.0,1
133309,45.45,17.94,1
133310,45.45,17.89,1
133311,45.45,17.83,1
133312,45.45,17.78,1
133313,45.45,17.72,1
133314,45.45,17.66,1
133315,45.45,17.61,1
133316,45.45,17.55,1
133317,45.45,17.5,1
133318,45.45,17.44,1
133319,45.45,17.38,1
133320,45.45,17.33,1
133321,45.45,17.27,1
133322,45.45,17.21,1
133323,45.45,17.16,1
133324,45.45,17.1,1
133325,45.45,17.05,1
133326,45.45,16.99,1
133327,45.45,16.93,1
133328,45.45,16.88,1
133329,45.45,16.82,1
133330,45.45,16.77,1
133331,45.45,16.71,1
133332,45.45,16.65,1
133333,45.45,16.6,1
133334,45.45,16.54,1
133335,45.45,16.49,1
133336,45.45,16.43,1
133337,45.45,16.37,1
133338,45.45,16.32,1
133339,45.45,16.26,1
133340,45.45,16.21,1
133341,45.45,16.15,1
133342,45.45,16.09,1
133343,45.45,16.04,1
133344,45.45,15.98,1
133345,45.45,15.93,1
133346,45.45,15.87,1
133347,45.45,15.81,1
133348,45.45,15.76,1
133349,45.45,15.7,1
133350,45.45,15.64,1
133351,45.45,15.59,1
133352,45.45,15.53,1
133353,45.45,15.48,1
133354,45.45,15.42,1
133355,45.45,15.36,1
133356,45.45,15.31,1
133357,45.45,15.25,1
133358,45.45,15.2,1
133359,45.45,15.14,1
133360,45.45,15.08,1
133361,45.45,15.03,1
133362,45.45,14.97,1
133363,45.45,14.92,1
133364,45.45,14.86,1
133365,45.45,14.8,1
133366,45.45,14.75,1
133367,45.45,14.69,1
133368,45.45,14.64,1
133369,45.45,14.58,1
133370,45.45,14.52,1
133371,45.45,14.47,1
133372,45.45,14.41,1
133373,45.45,14.36,1
133374,45.45,14.3,1
133375,45.45,14.24,1
133376,45.45,14.19,1
133377,45.45,14.13,1
133378,45.45,14.07,1
133379,45.45,14.02,1
133380,45.45,13.96,1
133381,45.45,13.91,1
133382,45.45,13.85,1
133383,45.45,13.79,1
133384,45.45,13.74,1
133385,45.45,13.68,1
133386,45.45,13.63,1
133387,45.45,13.57,1
133388,45.45,13.51,1
133389,45.45,13.46,1
133390,45.45,13.4,1
133391,45.45,13.35,1
133392,45.45,13.29,1
133393,45.45,13.23,1
133394,45.45,13.18,1
133395,45.45,13.12,1
133396,45.45,13.07,1
133397,45.45,13.01,1
133398,45.45,12.95,1
133399,45.45,12.9,1
133400,45.45,12.84,1
133401,45.45,12.79,1
133402,45.45,12.73,1
133403,45.45,12.67,1
133404,45.45,12.62,1
133405,45.45,12.56,1
133406,45.45,12.5,1
133407,45.45,12.45,1
133408,45.45,12.39,1
133409,45.45,12.34,1
133410,45.45,12.28,1
133411,45.45,12.22,1
133412,45.45,12.17,1
133413,45.45,12.11,1
133414,45.45,12.06,1
133415,45.45,12.0,1
133416,45.45,11.94,1
133417,45.45,11.89,1
133418,45.45,11.83,0
133419,45.45,11.78,0
133420,45.45,11.72,0
133421,45.45,11.66,0
133422,45.45,11.61,0
133423,45.45,11.55,0
133424,45.45,11.5,0
133425,45.45,11.44,0
133426,45.45,11.38,0
133427,45.45,11.33,0
133428,45.45,11.27,0
133429,45.45,11.21,0
133430,45.45,11.16,0
133431,45.45,11.1,0
133432,45.45,11.05,0
133433,45.45,10.99,0
133434,45.45,10.93,0
133435,45.45,10.88,0
133436,45.45,10.82,0
133437,45.45,10.77,0
133438,45.45,10.71,0
133439,45.45,10.65,0
133440,45.45,10.6,0
133441,45.45,10.54,0
133442,45.45,10.49,1
133443,45.45,10.43,1
133444,45.45,10.37,1
133445,45.45,10.32,1
133446,45.45,10.26,1
133447,45.45,10.21,1
133448,45.45,10.15,1
133449,45.45,10.09,1
133450,45.45,10.04,1
133451,45.45,9.98,1
133452,45.45,9.93,1
133453,45.45,9.87,1
133454,45.45,9.81,1
133455,45.45,9.76,1
133456,45.45,9.7,1
133457,45.45,9.64,1
133458,45.45,9.59,1
133459,45.45,9.53,1
133460,45.45,9.48,1
133461,45.45,9.42,1
133462,45.45,9.36,1
133463,45.45,9.31,1
133464,45.45,9.25,1
133465,45.45,9.2,1
133466,45.45,9.14,1
133467,45.45,9.08,1
133468,45.45,9.03,1
133469,45.45,8.97,1
133470,45.45,8.92,1
133471,45.45,8.86,1
133472,45.45,8.8,1
133473,45.45,8.75,1
133474,45.45,8.69,1
133475,45.45,8.64,1
133476,45.45,8.58,1
133477,45.45,8.52,1
133478,45.45,8.47,1
133479,45.45,8.41,1
133480,45.45,8.36,1
133481,45.45,8.3,1
133482,45.45,8.24,1
133483,45.45,8.19,1
133484,45.45,8.13,1
133485,45.45,8.07,1
133486,45.45,8.02,1
133487,45.45,7.96,1
133488,45.45,7.91,1
133489,45.45,7.85,1
133490,45.45,7.79,1
133491,45.45,7.74,1
133492,45.45,7.68,1
133493,45.45,7.63,1
133494,45.45,7.57,1
133495,45.45,7.51,1
133496,45.45,7.46,1
133497,45.45,7.4,1
133498,45.45,7.35,1
133499,45.45,7.29,1
133500,45.45,7.23,1
133501,45.45,7.18,1
133502,45.45,7.12,1
133503,45.45,7.07,1
133504,45.45,7.01,1
133505,45.45,6.95,1
133506,45.45,6.9,1
133507,45.45,6.84,1
133508,45.45,6.79,1
133509,45.45,6.73,1
133510,45.45,6.67,1
133511,45.45,6.62,1
133512,45.45,6.56,1
133513,45.45,6.5,1
133514,45.45,6.45,1
133515,45.45,6.39,1
133516,45.45,6.34,1
133517,45.45,6.28,1
133518,45.45,6.22,1
133519,45.45,6.17,1
133520,45.45,6.11,1
133521,45.45,6.06,1
133522,45.45,6.0,1
133523,45.45,5.94,1
133524,45.45,5.89,1
133525,45.45,5.83,1
133526,45.45,5.78,1
133527,45.45,5.72,1
133528,45.45,5.66,1
133529,45.45,5.61,1
133530,45.45,5.55,1
